name,MolecularFormula,ccs,MW,WPATH,WPOL,MLogP,SC.3,nAtom,MDEC.12,MDEC.23,AMR,Wlambda1.unity,WT.unity,WV.unity,bpol,VABC,ECCEN,VAdjMat,apol,LipinskiFailures,Zagreb,WTPT.1,WTPT.4,SP.0,SP.1,SP.2,SP.3,SP.4,SP.5,SP.6,SP.7,VP.0,VP.1,VP.2,VP.3,VP.4,VP.5,VP.6,VP.7,nRotB,MOMI.X,MOMI.Y,MOMI.Z,MOMI.R,ATSc1,PPSA.1,PPSA.2,PPSA.3,PNSA.2,DPSA.2,FPSA.2,WPSA.1,WPSA.2,WPSA.3,WNSA.1,WNSA.2,WNSA.3,RPCG,RNCG,THSA,GRAV.1,GRAV.2,GRAVH.1,GRAVH.2,GRAVH.3,GRAV.4,GRAV.5,GRAV.6,C1SP3,C2SP3,SPC.4,SPC.5,SPC.6,ATSm2,ATSm3,ATSm4,fragC,Kier1,Kier2,Kier3,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,nB
Hydroxymethyl clenbuterol,C12H18Cl2N2O2,5.125450969,-0.148090071,-0.352612097,-0.337254567,-0.640728656,0.39071994,-0.276842069,-0.229241469,-0.535640843,-0.259814441,0.095019679,-0.275693172,-0.301050123,-0.500915472,-0.243084357,-0.39658756,-0.328139899,-0.296929057,-0.511659629,-0.384578984,-0.4240422,-0.376230572,-0.262864559,-0.43583284,-0.281362291,-0.311576046,-0.698987256,-0.593535533,-0.571521858,-0.682063718,-0.203446849,-0.367050589,-0.116896006,-0.346633328,-0.509924123,-0.492793176,-0.438253997,-0.514123543,-0.070884445,-0.205393072,-0.179581385,-0.214442798,0.104941336,-0.407740018,-0.520124815,-0.261058979,0.1440208,-0.272179179,-0.131610854,-0.206610631,-0.406495416,-0.271651627,-0.106030801,0.279306448,0.010741216,-0.340677187,-0.663800512,-0.007935741,-0.306055537,-0.489010368,-0.414547732,-0.44210976,-0.361861586,-0.295704233,-0.332868751,-0.249392199,-0.196394563,0.440623151,-0.421328692,0.153680196,-0.279902793,-0.307870531,-0.349161767,-0.163955448,-0.00918296,-0.334391271,-0.195831317,-0.374975048,-0.175482387,-0.261306555,-0.287344251,-0.291067321,-0.333036673,-0.426182592,-0.444893616
Clindamycin,C18H33ClN2O5S,5.310690503,0.800168681,0.092614342,0.609057864,-0.220689643,0.302775781,0.826254612,0.126142478,-0.500488627,0.628068416,-0.060281478,0.006148052,-0.063651534,0.938792828,0.780362953,0.29725528,0.730367971,0.752979745,-0.511659629,0.525970909,0.538419778,0.643648121,0.663518985,0.553751797,0.500708032,0.607677167,0.531232352,0.373019035,0.348435713,0.199477915,0.836054738,1.014345613,1.02156597,1.010231077,0.995047779,0.866063797,0.777146299,0.617202465,0.539288855,0.084269724,0.009238496,0.285404588,0.410974652,0.895218216,0.448814967,0.640882761,0.622986567,-0.727096351,0.70560637,1.154358593,0.257901635,0.295095192,0.404446974,0.326979191,-0.450096815,-0.743072741,-1.31075178,-1.00921985,0.224769092,0.444692458,0.543803683,0.564170614,0.647758473,0.627010744,0.719262557,0.859661702,0.852847101,0.440623151,1.388049157,0.65451598,0.579719515,0.502211521,0.693472616,0.699247319,0.807174327,0.47040753,0.672915322,0.385955212,-0.011016043,0.743171105,0.693747328,0.610752054,0.587322238,0.640388001,0.521797682
Tolfenamic acid,C14H12ClNO2,5.035002651,-0.370745128,-0.369793654,-0.28744865,-0.080676638,-0.440752112,-0.552616239,-0.411650928,0.127402674,-0.368301735,0.830656742,-0.490137581,-0.301880188,-0.821522783,-0.429844815,-0.468449854,-0.195826415,-0.465268865,-0.511659629,-0.346639405,-0.356409737,-0.384852735,-0.378662502,-0.36228263,-0.363685483,-0.277626353,-0.309214707,-0.314791332,-0.349622544,-0.333193324,-0.442020984,-0.502698713,-0.531161145,-0.41681597,-0.514701811,-0.505433706,-0.506656759,-0.491544558,-0.477666644,-0.40074705,-0.358463378,-0.327021039,-0.422377609,-0.562283122,-0.656012711,-0.437352762,-0.065526724,0.179441491,-0.393073345,-0.495495608,-0.527735753,-0.369470918,-0.290858961,-0.103664586,0.293298841,0.294684213,0.79070351,0.236563867,-0.450825891,-0.352067287,-0.263795824,-0.408567081,-0.320652604,-0.24444229,-0.289522517,-0.193095047,-0.130816959,-0.644297926,-0.622370675,-0.241139255,-0.30378119,-0.33510018,-0.445404941,-0.354663036,-0.244529205,-0.467202896,-0.400952052,-0.374975048,-0.400541594,-0.298974467,-0.287344251,-0.297463203,-0.294915298,-0.370919867,-0.348224486
Bromchlorbuterol,C12H18BrClN2O,5.109001406,0.052569215,-0.389963308,-0.486672319,-0.500715651,0.678537189,-0.322804431,-0.292141282,-0.54170157,-0.222700366,0.135888405,-0.318582054,-0.306583889,-0.446472721,-0.280436449,-0.490751945,-0.460453383,-0.292499062,-0.511659629,-0.460458142,-0.528092144,-0.670615848,-0.364187759,-0.560645316,-0.27221527,-0.541389349,-0.741618628,-0.608015751,-0.631619589,-0.718940957,-0.084159782,-0.300610692,0.085633618,-0.346633328,-0.371371154,-0.404309466,-0.353167634,-0.476095778,-0.274275544,-0.212129416,-0.221817411,-0.092858299,0.043734672,-0.679522717,-0.543757492,-0.385033317,-0.564449398,0.011319928,-0.306217655,-0.465965143,-0.42589387,-0.330141512,-0.434320819,0.231633705,0.165475154,-0.03711563,-0.224419089,0.574206182,-0.058739517,-0.451662255,-0.371475758,-0.419747974,-0.33095485,-0.295704233,-0.218592317,-0.108649318,-0.065239355,0.440623151,-0.421328692,-0.105877035,-0.375416382,-0.332377215,-0.164695684,0.142180417,0.266613421,-0.349060018,-0.316490573,-0.512590095,-0.160334171,-0.198526701,-0.226658174,-0.252692029,-0.327590763,-0.409603774,-0.541562746
PHOSPHAMIDON,C10H19ClNO5P,5.058123023,-0.097883888,-0.357094242,-0.28744865,-1.200780673,-0.05699578,-0.230879707,-0.090861879,-1.220502977,-0.354027091,0.054150954,-0.398232834,-0.294962979,0.575841156,-0.160909756,-0.490751945,-0.460453383,-0.301359052,-0.511659629,-0.5363373,-0.476067172,0.655965497,-0.204965588,-0.415773692,-0.530618622,-0.348137253,-0.717257844,-0.998981644,-0.998678037,-0.994056872,-0.15232382,-0.408575525,-0.59867102,-0.448008255,-0.672365534,-0.787317524,-0.774428546,-0.77069212,0.539288855,-0.408606118,-0.35473667,-0.236057821,-0.493000682,0.849921099,-0.283798039,-0.18485457,-0.764018468,0.133290474,-0.181754345,0.050176015,-0.353149667,-0.253499594,-0.544337581,-0.324548295,0.249569685,0.132314077,1.42704902,-0.694863211,-0.384472812,0.108559441,0.209995887,0.07221132,0.17385518,0.216915198,0.037544518,0.178466159,0.229859863,0.80226351,-0.622370675,0.128090046,-0.108412484,-0.305147566,0.244337805,-0.038489929,0.112167447,-0.334391271,0.033421268,-0.012723674,-0.024000228,-0.742200235,-0.757661348,-0.738779068,-0.61077812,-0.553286859,-0.541562746
Quinoxyfen,C15H8Cl2FNO,5.09681299,-0.040978028,-0.292476646,-0.08822498,-0.080676638,-0.25686887,-0.644540963,-0.88654452,0.672868091,-0.228410224,-0.384506702,-0.343089986,-0.326505449,-0.894113117,-0.40743356,-0.176044657,0.15149648,-0.416538921,0.669769042,-0.043122774,-0.096284878,-0.594248119,-0.233915074,-0.130488031,-0.084701332,-0.058259109,0.138414705,0.20287647,0.20512574,0.058993193,-0.254569878,-0.297842363,-0.31942563,-0.346633328,-0.21848512,-0.271583901,-0.275588892,-0.375084527,-0.681057744,-0.19641128,-0.172127969,-0.323868848,-0.130468907,-0.413069091,-0.880523148,-0.546541169,-0.594384759,0.034395437,-0.438739739,-0.816478915,-0.576231888,-0.404766538,-0.461604976,0.565342905,0.189021623,-0.008877345,-0.845613515,0.527634828,-0.179381478,0.071211328,0.1884599,-0.07314029,0.029623743,0.063129369,0.049366218,0.195355304,0.229859863,-1.005938285,-0.622370675,-0.299631025,-0.138803171,-0.118624472,0.00372987,0.137161797,0.082749167,-0.520723999,-0.340622424,-0.3810463,-0.420017871,-0.060411023,-0.02437125,-0.022440273,-0.044403405,-0.116711331,-0.058217097
CPTX,C16H13ClO2S,5.085309772,-0.062255183,-0.314140349,0.11099869,0.199349371,-0.512706425,-0.414729154,-0.383346012,0.551653554,-0.005725777,-1.072463585,-0.073502729,-0.257886743,-0.543259834,-0.213202684,-0.272687053,0.15149648,-0.199469168,0.669769042,-0.043122774,-0.091082381,-0.287545469,-0.233915074,-0.110428883,-0.185318567,0.033143909,0.220632352,0.387499253,0.450139565,0.49215442,-0.084159782,0.012210492,-0.015631194,0.168039377,0.340504444,0.486847897,0.551917692,0.4983657,-0.477666644,-0.2581611,-0.327407477,-0.047827003,-0.041013015,-0.434385381,-0.384236919,-0.415742556,-0.604363212,0.251964519,-0.395759604,-0.549420803,-0.348300053,-0.341234422,-0.439601624,0.104506391,0.283207498,0.308803355,0.002847165,0.725563082,0.170480209,0.008964473,0.113083946,-0.084321183,0.019321498,0.063129369,0.021782251,0.161577013,0.197071061,-0.282657567,-0.421328692,-0.168024541,0.045711718,0.157756463,0.067891986,0.207422487,0.450477674,-0.3918769,-0.340622424,-0.3810463,-0.54769569,0.379047953,0.430774327,0.457250884,0.478404024,0.319864196,-0.058217097
HYDRAMETHYLNON,C25H24F6N4,5.492238059,1.302708607,1.060010713,0.858087451,0.619388384,2.605313772,0.78029225,0.185897301,0.975904433,1.199054177,-0.761861269,0.876179655,0.727677097,0.442758876,1.109061359,1.211641022,1.39193539,0.872589608,0.669769042,1.398581224,1.412439304,-0.982245448,1.445155101,1.356117718,1.735555911,1.103864981,0.729163725,0.800185473,0.843086266,0.562396781,1.006464834,0.820562579,0.831310869,0.347395017,0.029954687,0.069710408,-0.065375526,-0.234857144,0.539288855,1.323757034,0.712344106,2.627031983,2.331922234,0.676726242,0.070692125,0.297394229,-0.045569817,-2.586323054,0.938415438,0.101533344,0.383991586,0.276943159,0.342837587,3.854762162,-2.283357598,-1.858484977,-0.027455003,-1.386447817,2.046462705,1.45309151,1.38370717,1.346833127,1.317404431,1.242154062,1.101497526,1.197444616,1.180735121,1.16390387,-0.622370675,1.085892787,0.434278367,0.080151964,1.150627692,1.482152155,0.656405638,0.276145751,1.433068632,0.891892885,0.999586357,0.793394988,0.683632982,0.521209705,0.342256256,0.236970109,1.39181985
Pyraclostrobin,C19H18ClN3O4,5.215967834,0.53399734,0.178522128,0.360028277,0.059336366,-0.224889176,0.136819186,-0.015382103,0.503167739,0.513871264,0.258494582,0.214465478,0.163232899,0.037462842,0.294785762,0.572314406,0.813063899,0.270110296,-0.511659629,0.525970909,0.616457235,0.384983235,0.504296813,0.642903566,0.432105372,0.586785049,0.537322548,0.488860781,0.36230442,0.269720276,0.427070507,0.222603501,-0.046317501,-0.05810469,-0.161152857,-0.170459661,-0.270583812,-0.331114924,0.539288855,0.24818743,0.220418626,0.208851385,0.844129499,0.559486646,0.366100596,0.155221824,0.453352858,-0.509527269,0.257896625,0.19140867,0.29184893,0.055084973,0.395645633,0.962615762,-0.366002284,-0.305379332,0.305868836,-0.694863211,0.960685055,0.843072331,0.888379472,0.720703117,0.791989911,0.780796573,0.537996489,0.68514053,0.688903091,-0.644297926,-0.622370675,0.014762241,0.013150267,-0.081864446,0.581188914,0.463372145,0.307063556,-0.128235913,0.479860513,0.487142747,0.082037283,0.291156158,0.248716096,0.163040307,0.080852541,0.098813296,0.618466812
Metrafenone,C19H21BrO5,5.209376857,0.684439626,-0.090406593,0.708669698,0.339362375,-0.080980551,0.182781548,0.179607319,-0.340485439,0.456772688,2.519897404,-0.257312223,-0.058117767,0.24918465,0.354549108,-0.089314302,0.548436931,0.287830276,-0.511659629,0.336273015,0.340724885,0.717552375,0.431923099,0.375448259,0.180562286,0.484935971,0.610404901,0.557641818,0.325321201,0.129235554,0.614521613,0.203225198,0.073359095,0.292808518,0.101620015,0.120272528,0.018042477,-0.12552732,0.132506655,-0.04821171,0.047747814,-0.052330133,0.123774155,0.769985011,0.330651579,0.122237826,-0.05554827,0.014616429,0.087766921,0.35831999,0.107563616,-0.032649855,-0.053222756,-0.035333655,0.078016841,0.217028931,-0.92439915,-0.508577796,0.562566583,0.59408491,0.673019604,0.530627935,0.616851737,0.627010744,0.731084257,0.870921132,0.885635903,-0.282657567,-0.622370675,0.435171841,0.660037761,0.692819063,0.573168649,0.628986629,1.042520571,-0.088590652,0.431596811,0.197746398,-0.268535713,0.517163632,0.531917789,0.534001469,0.67990272,0.701176999,0.328459422
metaflumizone,C24H16F6N4O2,5.365508616,1.388322856,1.134713136,0.907893368,0.199349371,2.181582823,0.458555718,-0.88654452,1.569855665,0.999209161,0.599067296,0.526941617,0.503559548,0.049561231,0.974593829,1.52634831,1.458092132,0.633369881,1.851197712,1.436520803,1.516489247,-0.303558057,1.532003558,1.489845371,1.735555911,1.051634685,0.966681372,1.049969238,0.801480145,0.942876238,0.853095747,0.682146125,0.377153531,0.175837449,0.034732375,0.050749613,-0.132109928,-0.13028079,0.946071054,1.132893952,1.035325481,0.996899066,1.766937651,1.436119077,-0.508308476,0.072193139,-0.015634456,-3.410448365,0.983186412,-0.142413969,-0.057323243,0.082313023,0.290029541,4.236144104,-2.757650754,-2.755050509,0.381624254,-1.480754808,1.135615899,1.789224528,1.652907006,1.570450988,1.492542605,1.344677948,1.464029662,1.495819523,1.410256735,-0.644297926,-0.421328692,0.632581566,0.395204626,0.214938726,1.303012718,1.622673535,0.660082924,-0.068768022,1.541661962,1.134742968,1.129428207,0.667835281,0.602718212,0.463646766,0.37493172,0.408284556,1.48848898
Flonicamid,C9H6F3N3O,4.997212274,-0.600509922,-0.430676128,-0.536478237,-1.200780673,0.062928073,-0.920315133,-0.88654452,-0.739281265,-1.010660715,-1.129679801,-0.590007406,-0.410895391,-0.906211506,-0.76601364,-0.57500429,-0.609306052,-0.992438263,-0.511659629,-0.612216458,-0.616534596,-0.66938411,-0.508935188,-0.614136378,-0.519184845,-0.703303267,-0.662446079,-0.579055315,-0.75181505,-0.706063191,-0.888495436,-0.970546325,-1.003730268,-0.962680961,-0.896916898,-0.866952863,-0.796117227,-0.730406457,-0.274275544,-0.455760527,-0.457842263,-0.352688877,-0.587164779,0.452905196,-1.16411528,-0.531755239,-0.734083107,-0.074389104,-0.399341282,-0.612333531,-0.768276583,-0.423927018,-0.635871527,-0.149748237,0.246205904,-0.121830483,1.593710939,-0.508577796,-1.017843108,-0.489010368,-0.414547732,-0.609823156,-0.547302005,-0.500752006,-0.384096118,-0.311319067,-0.261972167,-0.282657567,-0.622370675,-0.376401474,-0.345025695,-0.276556435,-0.686012876,-0.455035451,-0.527680156,-0.630144919,-0.437149828,-0.449853823,-0.281519898,-0.944351364,-0.904319367,-0.835996476,-0.744747524,-0.690891044,-0.638231876
ethiprole,C13H9Cl2F3N4OS,5.213303992,0.597767411,-0.116552441,0.459640111,-1.200780673,0.918384897,-0.414729154,-0.589028402,-0.362304055,0.122746019,-0.463519572,-0.085756695,-0.250692846,-0.494866278,0.003439447,-0.05214415,0.449201818,-0.221619143,-0.511659629,0.336273015,0.22106745,-0.675542798,0.359549385,0.19714472,0.386370266,0.312575994,0.372887254,0.391119308,0.154273814,0.275573807,0.154414353,0.059272086,0.070290465,0.082260593,0.096842327,-0.044054362,-0.140451728,-0.146917937,-0.274275544,0.002310871,0.017934148,-0.061336392,0.184980818,0.396949934,-0.957329351,-0.3804838,-0.7141262,-1.218275037,0.034041752,-0.572531601,-0.532585367,-0.302913462,-0.420238674,1.661815991,-0.608194534,-1.251361861,0.79070351,-0.811291596,0.128255523,0.805724218,0.856075492,0.597713293,0.67866521,0.678272687,0.817776724,0.949737146,0.951213507,0.078982792,-0.622370675,0.687417601,0.681745395,0.679204238,0.821796848,1.04051353,1.005747721,-0.487421979,0.310937556,-0.11795871,-0.283683928,0.554831544,0.592603866,0.617147936,0.592768149,0.640388001,0.231790293
AM-2233,C22H23IN2O,5.22213802,1.043545061,0.010441677,0.509446029,1.039427397,-0.192909481,0.320668633,-0.090861879,1.594098572,0.885012009,0.776165108,-0.067375746,0.055324449,0.297578207,0.406842037,0.225392986,0.813063899,0.637799876,0.669769042,0.601850067,0.564432264,-0.661993685,0.345074642,0.531463854,0.454972926,0.686022611,0.79920098,0.858106346,0.690530488,0.778977395,0.682685651,0.737512707,0.699359751,0.877663865,0.803940236,0.809181412,0.518550491,0.522133053,-0.274275544,0.005679043,0.021660856,0.402485958,0.29326953,-0.48501157,0.236120869,-0.158694847,-0.175289712,0.024505933,-0.131610854,-0.265671559,0.146360524,-0.15366341,-0.044421415,0.628906562,0.037651466,0.322922497,-0.406232092,-0.147649803,0.85210729,0.731027992,0.791467532,0.675979544,0.750780929,0.72953463,0.935993725,1.05107202,1.049579913,-0.282657567,0.181797258,0.219483438,0.306203326,0.297989155,0.998242667,1.150923186,1.189611974,0.085848497,0.1902783,0.056083849,-0.281519898,1.144962169,1.128664213,1.032880272,0.875955506,0.817228721,0.618466812
picoxystrobin,C18H16F3NO4,5.225746674,0.390469053,0.066468494,0.310222359,-0.080676638,0.486659023,-0.001067899,-0.018527093,0.44256047,0.117036161,1.906866519,-0.104137644,0.127263416,0.019315258,0.220081579,0.190700844,0.631132858,0.013170589,-0.511659629,0.374212594,0.46038232,0.384983235,0.504296813,0.48688797,0.432105372,0.286460846,0.202361764,0.322338271,0.094176083,0.088260843,0.154414353,-0.056997734,-0.297945215,-0.323239114,-0.361815777,-0.347427081,-0.415731136,-0.424995969,0.539288855,-0.116697875,-0.147283248,0.280901458,0.321518759,1.252266075,0.017518601,0.141573273,0.253783788,-0.812805384,0.329530184,0.294123329,0.020270573,0.005671105,0.175612109,0.899052105,-0.483734628,-0.41833247,0.396775337,-0.764720242,0.725433231,0.606534281,0.683787597,0.485904363,0.575642755,0.5757488,0.514353088,0.668251384,0.688903091,-0.282657567,-0.622370675,0.186581817,0.032687137,0.001185983,0.316520185,0.383074213,0.200422289,-0.251136223,0.552256067,0.446667733,0.250831688,-0.047855052,-0.064828635,-0.111982623,-0.060741137,-0.011712154,0.425128552
mandipropamid,C23H22ClNO4,5.278497239,0.706451088,0.398894274,0.409834194,0.899414392,-0.336818106,0.412593357,0.846345343,1.072876063,0.827913433,1.048623279,0.661735246,0.475890714,0.182643511,0.780362953,0.849851542,0.895759826,0.602359917,-0.511659629,0.525970909,0.782937145,0.421935362,0.779316928,0.865782988,0.500708032,0.492770516,0.388112744,0.449040181,0.385418932,0.252159686,0.648603632,0.455143142,0.113251294,0.03157313,-0.079932151,-0.037734097,-0.107084527,-0.164743452,1.149462154,0.672577107,0.675077024,0.411492217,1.437363311,0.684719851,0.301110732,0.322416573,0.872447905,-1.59737268,0.68769798,0.255605332,0.432487721,0.243664431,0.862116703,2.424579876,-1.338135066,-1.321957572,-0.986518592,-0.869505788,1.388964017,0.818173589,0.866843486,0.754245796,0.812594402,0.780796573,0.474947421,0.628843377,0.656114289,0.078982792,-0.220286708,-0.171680277,-0.182218439,-0.216651208,0.573168649,0.337906626,0.325449982,0.022416079,0.914233833,1.175217982,0.690129947,0.366491983,0.268944789,0.111873251,0.118973916,0.131970931,0.715135942
Bixafen,C18H12Cl2F3N3O,5.21450088,0.72014118,0.092614342,0.509446029,-0.220689643,0.462674252,-0.138954984,-0.565755471,0.96378298,0.388254397,-0.445809791,-0.140899543,-0.132823617,-0.45857111,0.220081579,0.252651097,0.813063899,0.079620513,0.669769042,0.639789646,0.595647247,-0.665688897,0.576670528,0.576039739,0.660780906,0.612900197,0.592134313,0.7820852,0.468631175,0.351669698,0.375947478,0.211530185,0.14086897,0.132948057,-0.027377576,-0.012453037,-0.148793528,-0.177815497,-0.070884445,0.165105853,0.012965204,0.587114272,0.717007967,0.322342919,-0.555573831,-0.22921236,-0.295031154,-1.109490496,0.123583701,-0.372238017,-0.280405464,-0.20005194,-0.132434824,1.773052391,-0.658651253,-1.046634299,-0.239570172,-0.904434304,0.152383915,0.867971073,0.909915459,0.675979544,0.750780929,0.72953463,0.802014457,0.932848,0.918424705,-0.644297926,-0.622370675,0.482696404,0.332252487,0.40690775,0.701492881,0.849805941,0.847624462,-0.33875225,0.479860513,0.185603894,-0.052132629,0.479495719,0.491460404,0.450855002,0.353148077,0.347495559,0.618466812
4-FMA (4-Fluoromethamphetamine),C10H14FN,4.920783523,-1.045084387,-0.513969329,-0.984731493,-0.360702647,-0.799724181,-0.736465686,-0.153761692,-0.483518592,-1.007805786,-0.041209406,-0.654953427,-0.395400844,-0.700538892,-0.90048117,-0.723684899,-1.303951842,-0.859538415,-0.511659629,-1.029551826,-1.011924382,-0.982245448,-0.976469383,-1.001946573,-1.013123997,-0.993181411,-1.076579413,-0.926580553,-0.96631772,-0.86527921,-0.958363575,-0.967777996,-0.92394587,-0.865205069,-0.877806143,-0.786053471,-0.745232245,-0.673364809,-0.477666644,-0.543333,-0.507531705,-0.495888399,-0.87907348,-0.9060083,-0.632380033,-0.596585856,-0.873781456,0.755999559,-0.675130485,-0.774109118,-0.614058874,-0.449642399,-0.699241182,-0.817166637,0.58426592,0.753556335,-0.133512587,1.994632476,-0.758462892,-1.174970711,-1.275987206,-1.135325129,-1.227250209,-1.167157267,-0.994883956,-1.200814074,-1.212847426,-0.644297926,-0.220286708,-0.884548729,-0.920277996,-0.825233859,-1.167228746,-1.13254925,-1.013081785,-0.511209136,-0.91978685,-0.688656405,-0.402705624,-1.0146648,-1.00141709,-0.957518236,-0.905946481,-0.879889564,-1.024908395
Hexythiazox,C17H21ClN2O2S,5.219706966,0.282784554,-0.131492926,0.11099869,0.059336366,-0.168924711,0.090856825,-0.383346012,0.345588841,0.259782601,1.03500037,-0.091883678,-0.1355905,0.085856398,0.205140742,0.108926509,0.449201818,0.212520362,-0.511659629,0.222454278,0.200257461,-0.351595821,0.099004013,0.19714472,0.180562286,0.252511153,0.39420294,0.260797343,0.103421888,0.123382024,0.27370142,0.482826433,0.536722326,0.787986045,0.82305099,0.733338232,0.401765288,0.391412611,-0.274275544,-0.03137085,-0.024301878,0.060248108,0.443932086,-0.194577117,-0.100644787,-0.193953604,-0.574427852,-0.173284142,-0.106539108,-0.250264361,-0.100969765,-0.197026601,-0.320783521,0.644797477,-0.036351721,-0.143009196,0.214962334,-0.613363342,0.393667837,0.270401264,0.371515788,0.251105609,0.359295599,0.370701028,0.222751153,0.375506192,0.426592675,-0.644297926,0.985965191,-0.036418058,0.121688437,0.017523772,0.348601243,0.528614214,0.248226995,-0.088590652,0.009289417,-0.075459946,-0.264207651,0.517163632,0.511689097,0.457250884,0.293243059,0.242496381,0.231790293
Isopyrazam,C20H23F2N3O,5.218949431,0.333602939,0.006706556,0.509446029,0.479375379,0.382725017,0.320668633,0.085257599,0.806204081,0.35685018,1.70252289,-0.042867813,0.041490033,0.140299149,0.249963252,0.168398752,0.813063899,0.34542021,-0.511659629,0.715668804,0.538419778,-0.66445716,0.417448356,0.48688797,0.615045799,0.672965037,1.042808823,1.125990384,0.944790118,0.814098576,0.358906468,0.416386535,0.536722326,0.69440919,1.047602354,1.024070422,0.852222501,0.736039231,-0.070884445,-0.074034362,-0.036724238,0.006210552,0.30268594,0.007927639,0.448814967,0.073330518,-0.115418991,0.093732459,0.034041752,0.204248003,0.214255114,-0.039708979,-0.044421415,0.056833648,0.098199529,0.033480082,-0.072908253,-0.776363081,0.387635739,0.4695912,0.56533967,0.452361683,0.544736018,0.524486857,0.415838921,0.572546225,0.590536685,0.078982792,-0.220286708,0.559466853,0.798966619,0.828967307,0.340580979,0.49850249,0.233517855,0.085848497,0.1902783,-0.172599979,-0.441658179,0.579943485,0.683632982,0.802628517,0.500187667,0.551967641,0.618466812
4-chloro-alpha-PPP,C13H16ClNO,5.039546638,-0.542757153,-0.426193983,-0.586284154,-0.080676638,-0.616640431,-0.460691516,-0.248111413,-0.127147853,-0.491063673,-0.148830384,-0.441121716,-0.345320256,-0.482767889,-0.489608162,-0.493229956,-0.460453383,-0.46083887,-0.511659629,-0.5363373,-0.564509624,-0.66938411,-0.610258388,-0.565102905,-0.578640484,-0.416036638,-0.513236275,-0.626116024,-0.580767663,-0.657478891,-0.493144012,-0.4251855,-0.399210027,-0.280349722,-0.304483514,-0.429590526,-0.396544995,-0.463023734,-0.477666644,-0.360328986,-0.306289464,-0.446804286,-0.398836584,-0.602251165,-0.455134951,-0.503320758,-0.903716817,0.528870624,-0.539922142,-0.661122994,-0.454991551,-0.396698968,-0.628830454,-0.351562849,0.454760342,0.502235604,0.260415585,0.830348629,-0.137156792,-0.675750933,-0.619139607,-0.665727621,-0.619417724,-0.552013949,-0.592946153,-0.587175113,-0.524282583,0.078982792,-0.019244725,-0.41295883,-0.479613026,-0.480778801,-0.613830496,-0.545370624,-0.560775721,-0.39029109,-0.630204637,-0.553065109,-0.508743135,-0.474758058,-0.469402482,-0.47015202,-0.53453537,-0.514602952,-0.541562746
25-C-NBOMe,C18H22ClNO3,5.185652461,0.160955771,-0.082936351,0.061192772,0.339362375,-0.56867089,0.136819186,0.481526424,0.30922448,0.254072744,-0.669225491,0.147068664,-0.083019717,0.12820076,0.16778865,0.074234367,0.349966705,0.177080402,-0.511659629,0.032756384,0.169042478,0.049950621,0.142428241,0.219432663,-0.061833779,0.108877839,0.08360294,0.054454233,-0.072248402,-0.163440951,0.222578391,0.045430441,-0.18133725,-0.093196011,-0.132486725,-0.132538071,-0.21969883,-0.255059394,0.539288855,0.120196892,0.133462102,-0.155902114,0.571053617,0.213096932,0.484263984,0.057407209,0.383503684,0.080546454,0.025087557,0.127212009,0.262751249,-0.03668364,0.254824178,0.168070048,0.078016841,0.146433219,-1.37590144,-0.229149672,0.846075192,0.145907554,0.25306786,0.150477571,0.256273144,0.268177141,-0.001861149,0.133428437,0.197071061,-0.282657567,-0.421328692,-0.266729404,-0.260365922,-0.322846838,0.067891986,-0.093694757,0.079071882,-0.088590652,0.1902783,0.365717705,0.025772481,0.002368831,-0.044599943,-0.131170269,-0.109754334,-0.199605419,0.135121163
4-Fluoromethcathinone,C10H12FNO,4.93684522,-0.944740528,-0.499028845,-0.785507824,-0.500715651,-0.718175961,-0.782428048,-0.37705603,-0.517458663,-0.987821285,-0.459432699,-0.579591535,-0.398721104,-0.779178421,-0.848188241,-0.696426787,-1.105481616,-0.88168839,-0.511659629,-0.915733089,-0.918279432,-0.673079323,-0.85053912,-0.906108421,-0.926227294,-0.789483256,-0.970000981,-0.933820662,-0.876633414,-0.869376681,-0.924281556,-0.973314654,-0.9669067,-0.861306034,-0.918416496,-0.858104492,-0.784438707,-0.713769309,-0.477666644,-0.507405831,-0.473991332,-0.501742467,-0.813158612,-0.562283122,-0.780084269,-0.564739237,-0.803932282,0.565132137,-0.598124409,-0.695789191,-0.650915936,-0.43703682,-0.66667622,-0.599461112,0.506898951,0.502941561,0.230113418,1.016634044,-0.891169049,-1.01188395,-1.049859344,-1.001154413,-1.052112035,-0.962109494,-0.872726388,-0.998144325,-0.983325811,-0.644297926,-0.421328692,-0.573811199,-0.688006312,-0.672747825,-1.062965307,-0.99704649,-0.807153821,-0.540943082,-0.799127595,-0.662347646,-0.515235228,-0.965696514,-0.942753883,-0.890361474,-0.818811909,-0.819653194,-0.928239265
