name,MolecularFormula,ccs,MW,WPATH,WPOL,MLogP,SC.3,nAtom,MDEC.12,MDEC.23,AMR,Wlambda1.unity,WT.unity,WV.unity,bpol,VABC,ECCEN,VAdjMat,apol,LipinskiFailures,Zagreb,WTPT.1,WTPT.4,SP.0,SP.1,SP.2,SP.3,SP.4,SP.5,SP.6,SP.7,VP.0,VP.1,VP.2,VP.3,VP.4,VP.5,VP.6,VP.7,nRotB,MOMI.X,MOMI.Y,MOMI.Z,MOMI.R,ATSc1,PPSA.1,PPSA.2,PPSA.3,PNSA.2,DPSA.2,FPSA.2,WPSA.1,WPSA.2,WPSA.3,WNSA.1,WNSA.2,WNSA.3,RPCG,RNCG,THSA,GRAV.1,GRAV.2,GRAVH.1,GRAVH.2,GRAVH.3,GRAV.4,GRAV.5,GRAV.6,C1SP3,C2SP3,SPC.4,SPC.5,SPC.6,ATSm2,ATSm3,ATSm4,fragC,Kier1,Kier2,Kier3,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,nB
sulfamerazine,C11H12N4O2S,5.050913141,-0.349121675,-0.360455851,-0.387060485,-0.920754664,0.158867156,-0.552616239,-0.521725601,-0.504125063,-0.433965097,-0.000340681,-0.324709037,-0.273934666,-0.398079165,-0.526960254,-0.364373428,-0.195826415,-0.518428804,-0.511659629,-0.308699827,-0.361612234,-0.370071885,-0.364187759,-0.389028161,-0.233340429,-0.363806342,-0.345755883,-0.379952314,-0.275656106,-0.584895118,-0.551083445,-0.585748585,-0.586396497,-0.631262931,-0.648477092,-0.611614158,-0.55170248,-0.597309279,-0.477666644,-0.405237946,-0.403183876,-0.249116896,-0.412961199,-0.325139394,-0.496492137,-0.347499802,-0.035591363,0.205813501,-0.329498561,-0.275943025,-0.469540391,-0.332158405,-0.278537084,-0.280053735,0.303390185,0.266445928,0.033149332,-0.229149672,-0.649885127,0.195705038,0.296139834,0.083392213,0.194459671,0.216915198,-0.104315883,0.020834132,0.065915853,-0.644297926,-0.622370675,-0.193614691,-0.247341341,-0.321485356,0.116013573,-0.123806482,-0.218788209,-0.467202896,-0.400952052,-0.47009133,-0.298832144,-0.160858789,-0.176086443,-0.169545561,-0.251348012,-0.293552052,-0.348224486
Sulfamethizole,C9H10N4O2S2,5.025195445,-0.306366186,-0.394818965,-0.536478237,-1.340793677,0.158867156,-0.690503324,-0.718287519,-0.7695849,-0.419690453,-0.188336819,-0.361470936,-0.277254926,-0.470669499,-0.63154611,-0.413933631,-0.328139899,-0.607028703,-0.511659629,-0.384578984,-0.470864675,-0.370071885,-0.46551096,-0.500467872,-0.315663621,-0.426482697,-0.418838236,-0.524754497,-0.432834787,-0.561480998,-0.539154738,-0.497162055,-0.347043306,-0.436311148,-0.409592663,-0.473832381,-0.444927437,-0.482037616,-0.477666644,-0.402992498,-0.405668348,-0.220296867,-0.412961199,-0.514321469,-0.791900607,-0.473748898,-0.344923421,0.083842955,-0.395759604,-0.586654867,-0.581081502,-0.384597612,-0.407036662,0.055244557,0.249569685,0.209969359,0.305868836,0.038635613,-0.541307362,0.233053151,0.339211808,0.105753999,0.215064162,0.216915198,-0.076731916,0.054612423,0.098704655,-0.644297926,-0.622370675,-0.193614691,-0.258195159,-0.377306136,0.308499921,0.192366625,-0.182015359,-0.52389562,-0.521611307,-0.599611375,-0.411361748,-0.01018714,-0.02437125,-0.028836155,-0.245902102,-0.260394416,-0.444893616
sulfamethoxazole,C10H11N3O3S,5.021904886,-0.428194969,-0.394818965,-0.536478237,-1.060767669,0.158867156,-0.644540963,-0.612930331,-0.561095896,-0.565291822,-0.039847115,-0.367597919,-0.282235316,-0.506964667,-0.653957365,-0.413933631,-0.328139899,-0.642468663,-0.511659629,-0.384578984,-0.470864675,-0.004245831,-0.46551096,-0.500467872,-0.315663621,-0.426482697,-0.418838236,-0.524754497,-0.432834787,-0.561480998,-0.655033604,-0.685408431,-0.647769111,-0.689748465,-0.677143223,-0.670392622,-0.598416561,-0.609192956,-0.477666644,-0.429937874,-0.432997542,-0.250918148,-0.464751452,-0.479682497,-0.579206509,-0.41005566,-0.225181979,0.251964519,-0.391282506,-0.415891747,-0.508337299,-0.360394901,-0.36567036,-0.257806455,0.330300435,0.209969359,0.245264502,-0.01957858,-0.710206107,0.158356925,0.263835854,0.049849534,0.153250689,0.165653255,-0.171305517,-0.052352166,0.000338249,-0.644297926,-0.622370675,-0.193614691,-0.258195159,-0.377306136,0.067891986,-0.158936827,-0.336461332,-0.501297821,-0.521611307,-0.599611375,-0.411361748,-0.298974467,-0.297458597,-0.259087911,-0.392941691,-0.398551229,-0.444893616
sulfapyridine,C11H11N3O2S,4.993828176,-0.456870662,-0.394445453,-0.486672319,-0.78074166,-0.072985628,-0.644540963,-0.88654452,-0.485942883,-0.52246789,0.040528045,-0.453375683,-0.308244019,-0.543259834,-0.609134855,-0.411455621,-0.328139899,-0.598168713,-0.511659629,-0.422518563,-0.460459681,-0.370071885,-0.494460445,-0.475951136,-0.37969277,-0.447374816,-0.455379413,-0.419772914,-0.446703494,-0.602455708,-0.685707421,-0.663261799,-0.681524048,-0.674152323,-0.667587846,-0.609086052,-0.595079841,-0.599686014,-0.477666644,-0.452392355,-0.451631083,-0.26037472,-0.544790935,-0.535637759,-0.66782905,-0.428253728,-0.02561291,0.25526102,-0.405609218,-0.414607814,-0.561683048,-0.374513149,-0.323423923,-0.332493752,0.347119342,0.372339495,0.199811251,-0.054507095,-0.686077715,0.058761957,0.166923913,-0.039597611,0.06053048,0.114391312,-0.21465175,-0.103019603,-0.065239355,-1.005938285,-0.622370675,-0.317909703,-0.371074855,-0.399089855,0.011750135,-0.259309242,-0.314397621,-0.501297821,-0.521611307,-0.512590095,-0.357260977,-0.236194613,-0.246886866,-0.246296147,-0.322144852,-0.365393594,-0.444893616
Sulfasalazine,C18H14N4O5S,5.29179615,0.612739884,0.312986488,0.459640111,-0.360702647,0.582598106,-0.001067899,-0.88654452,0.466803378,0.57096984,0.190380039,0.447290837,0.157699132,-0.168209773,0.30225618,0.763121187,0.895759826,0.190370387,-0.511659629,0.677729225,0.710102185,0.545109117,0.634569499,0.68747945,0.752251119,0.607677167,0.552548038,0.517821217,0.325321201,0.252159686,0.222578391,0.16723692,-0.027905717,-0.112691189,-0.228040497,-0.239982576,-0.356504354,-0.37389616,0.132506655,0.419964204,0.46513913,0.046738719,0.919460776,0.290368483,-0.183359159,0.088116449,1.311499858,-1.254536551,0.410117938,0.178569338,-0.071872083,-0.015506268,0.782904635,1.375779534,-0.783111159,-1.004276872,-0.603196178,-0.811291596,-0.239702459,1.378395284,1.329867203,1.179119731,1.18347524,1.088368232,0.78625219,0.915958854,0.918424705,-1.005938285,-0.622370675,0.380335806,0.243251187,0.084236412,1.094485841,0.734377664,0.50563695,-0.259065275,0.600519769,0.406192719,0.242175565,0.592499456,0.531917789,0.438063237,0.29868897,0.214865019,0.715135942
Sulfafurazole,C11H13N3O3S,5.0681492,-0.327589929,-0.365311508,-0.337254567,-0.920754664,0.238816392,-0.506653877,-0.524870592,-0.70655334,-0.459659457,0.258494582,-0.324709037,-0.249862781,-0.373882387,-0.526960254,-0.371807459,-0.195826415,-0.505138819,-0.511659629,-0.270760248,-0.372017229,0.000681119,-0.349713017,-0.40462972,-0.226480163,-0.217561513,-0.364026472,-0.401672641,-0.363491251,-0.549773937,-0.493144012,-0.569138611,-0.525023884,-0.490897647,-0.629366337,-0.600237681,-0.55003412,-0.584237235,-0.477666644,-0.409728842,-0.403183876,-0.221197493,-0.403544789,-0.490340642,-0.502400307,-0.379346421,-0.344923421,0.212406504,-0.356361146,-0.38122555,-0.454991551,-0.341234422,-0.386793578,-0.1751737,0.296662623,0.224088502,0.184660167,-0.077792772,-0.468922185,0.233053151,0.339211808,0.139296678,0.245970899,0.268177141,-0.076731916,0.048982708,0.098704655,-0.282657567,-0.622370675,0.124434311,-0.082363323,-0.196228971,0.148094631,-0.058564412,-0.152597078,-0.442226382,-0.400952052,-0.555088859,-0.445986241,-0.160858789,-0.165972097,-0.118378505,-0.245902102,-0.315657142,-0.348224486
Tebuthiuron,C9H16N4OS,5.025195445,-0.60727031,-0.454580903,-0.636090072,-1.060767669,0.262801163,-0.506653877,-0.88654452,-1.472629214,-0.610970683,-0.366796921,-0.214423341,-0.308797396,-0.246849302,-0.624075692,-0.624564493,-0.758158722,-0.593738718,-0.511659629,-0.650156037,-0.736192031,-0.680469748,-0.595783646,-0.747864031,-0.555772931,-0.624957823,-0.826881374,-0.926580553,-0.700963124,-0.77396414,-0.442020984,-0.59959023,-0.251915755,-0.342734293,-0.548145631,-0.587597151,-0.374856315,-0.604439485,-0.274275544,-0.42881515,-0.39573046,-0.464366492,-0.653079647,-0.415733627,-0.224716345,-0.399819247,-0.704147747,0.614579656,-0.481719875,-0.387645216,-0.377397735,-0.356361116,-0.55489919,-0.685272049,0.497143985,0.668135525,1.199782766,0.050278451,-0.251766655,-0.601054707,-0.53299566,-0.58746137,-0.526697514,-0.449490063,-0.529897086,-0.502729385,-0.458704979,0.078982792,-0.622370675,-0.058352472,-0.345025695,-0.448103223,-0.581749438,-0.339607174,-0.384266038,-0.429143445,-0.557809084,-0.688656405,-0.465462519,-0.437090145,-0.428945097,-0.393401435,-0.523643548,-0.509076679,-0.734901005
temephos,C16H20O6P2S3,5.315174484,1.10028192,0.25322455,0.360028277,-0.78074166,0.710516883,0.22874391,0.440641545,0.030431045,0.999209161,-0.200597437,0.606592398,0.063625099,1.180760609,0.623484168,0.629308639,0.730367971,0.633369881,0.669769042,0.488031331,0.559229766,1.099391016,0.605620014,0.576039739,0.500708032,0.576338989,0.138414705,0.184776198,-0.021396476,0.152649674,1.074628872,1.623378007,1.923743385,1.93040349,0.765718728,0.619573462,0.46849969,0.84299232,0.946071054,0.638895386,0.737188827,0.015216812,0.839421294,0.975154303,0.773764284,0.40203312,0.553137393,-0.239214167,0.374301159,0.563749307,0.548878446,0.215427934,0.483659042,0.438215591,-0.204540784,-0.495987752,-0.375929925,-0.881148627,0.779722113,1.975965093,1.782122927,1.76052617,1.636774042,1.498463777,1.26306076,1.332557782,1.279101527,-1.005938285,-0.622370675,0.508286554,0.156420651,-0.105009648,2.586255036,1.878623193,0.972652155,-0.092555178,0.672915322,0.487142747,0.367689353,0.391603924,0.329630866,0.207811482,0.118973916,0.093287024,0.521797682
Terbutaline,C12H19NO3,5.045165537,-0.628574684,-0.419844277,-0.685895989,-0.360702647,0.606582877,-0.322804431,-0.19150158,-0.403516998,-0.613825612,0.149511314,-0.385978868,-0.310180838,-0.446472721,-0.489608162,-0.57004827,-0.609306052,-0.474128855,-0.511659629,-0.574276879,-0.62693959,-0.049820121,-0.494460445,-0.654254674,-0.356825217,-0.784260226,-0.750753923,-0.665936624,-0.742569245,-0.783915141,-0.551083445,-0.663261799,-0.337837414,-0.791123392,-0.758363929,-0.681137072,-0.638457202,-0.628206838,-0.274275544,-0.408606118,-0.369643503,-0.371151709,-0.323505307,-0.551624976,-0.260165361,-0.239448774,0.453352858,0.321191045,-0.275773392,-0.039699311,-0.367698508,-0.284761429,-0.062024097,-0.49775926,0.350483123,0.005241797,-0.406232092,0.224921028,-0.891169049,-0.800244643,-0.780659509,-0.721632087,-0.681231197,-0.603275892,-0.687519754,-0.716658564,-0.688226593,0.440623151,-0.421328692,-0.475106336,-0.538223637,-0.494393626,-0.814337108,-0.670836142,-0.74096269,-0.336373534,-0.437149828,-0.553065109,-0.026164259,-0.668120007,-0.673712275,-0.642840836,-0.681574959,-0.62954942,-0.638231876
Tetracaine,C15H24N2O2,5.165814017,-0.348291311,-0.261475141,-0.536478237,0.059336366,-0.616640431,0.044894463,0.50983134,-0.342909729,-0.122777858,-0.512562043,0.465671786,-0.06088465,0.182643511,-0.101146409,-0.116572414,-0.195826415,-0.079859305,-0.511659629,-0.460458142,-0.288777274,-0.302326319,-0.233915074,-0.241927742,-0.395700058,-0.528331775,-0.616769609,-0.626116024,-0.446703494,-0.456117456,-0.16936483,-0.234170794,-0.377729612,-0.553282218,-0.658032469,-0.634999138,-0.522506179,-0.486791087,0.742679954,-0.088629774,-0.064053432,-0.290095376,0.420391061,-0.125299174,0.507896661,-0.046094302,0.014300904,0.4662371,-0.163845956,0.063015347,0.165758978,-0.128452253,-0.035620074,-0.44214106,0.353846904,0.533297717,0.457379671,-0.194221157,0.435892524,-0.464111626,-0.382243752,-0.386205295,-0.289745868,-0.24444229,-0.522015952,-0.491469954,-0.425916177,0.440623151,-0.220286708,-0.712729154,-0.779178375,-0.768051596,-0.533627851,-0.685892005,-0.630644138,-0.128235913,-0.075172062,0.311076436,0.430446247,-0.526237538,-0.58066029,-0.649236719,-0.616224031,-0.578155085,-0.348224486
Tiabendazole,C10H7N3S,4.923478452,-0.801568746,-0.485208897,-0.785507824,-0.640728656,-0.89086631,-0.966277494,-0.88654452,-0.420487033,-0.787976269,-1.389874671,-0.490137581,-0.416982534,-0.942506673,-1.049889536,-0.636954544,-0.609306052,-0.86396841,-0.511659629,-0.612216458,-0.704977048,-0.982245448,-0.917122938,-0.732262472,-0.738713357,-0.53094329,-0.379251962,-0.445113296,-0.34037674,-0.268804493,-0.854413416,-0.671566786,-0.718347616,-0.592272574,-0.466924926,-0.562316091,-0.480797178,-0.405982087,-0.884448843,-0.456883251,-0.424301889,-0.525609054,-0.827283227,-0.700839007,-0.850982301,-0.584074684,-0.444707956,0.591504147,-0.620509896,-0.716332123,-0.693107574,-0.447524661,-0.56986147,-0.672559317,0.525399748,0.688608281,-0.345627757,0.318063736,-0.740366598,-0.563706594,-0.489923686,-0.654546728,-0.609115478,-0.552013949,-0.640232953,-0.654731696,-0.622648989,-1.005938285,-0.622370675,-0.69079474,-0.594663486,-0.592420361,-0.573729173,-0.580500969,-0.788767396,-0.589310301,-1.02355381,-0.895078976,-0.783575051,-0.528748732,-0.489631174,-0.438172609,-0.616224031,-0.584233985,-0.638231876
Trimethoprim,C14H18N4O3,5.146883825,-0.161991392,-0.241305487,0.011386855,-0.500715651,-0.336818106,-0.138954984,-0.122311786,-0.102904946,-0.07138914,0.013282228,-0.251185239,-0.174326867,-0.125865411,-0.213202684,-0.166132617,0.15149648,-0.203899163,-0.511659629,-0.081062353,-0.049462403,0.053645834,-0.045743416,-0.025734702,-0.153303992,-0.032143961,0.047061764,0.061694343,-0.099985817,-0.10490565,-0.15232382,-0.386428893,-0.515817992,-0.440210184,-0.423925728,-0.372708141,-0.414062776,-0.385779836,-0.070884445,-0.294088269,-0.298836047,-0.151398984,-0.078678654,0.484879631,0.188855514,0.123375205,0.77266337,0.245371516,0.034041752,0.602267304,-0.091270538,-0.089122847,0.202016132,-0.554966552,0.269752373,0.040539653,-1.006215001,-0.636649019,-0.227638263,0.021413844,0.123851939,0.005125961,0.112041707,0.165653255,-0.084613049,0.043352993,0.098704655,-1.005938285,-0.421328692,-0.189958955,-0.119266301,-0.134962261,-0.196776742,-0.259309242,-0.141565223,-0.259065275,-0.038974285,-0.055222439,-0.242567343,-0.223638643,-0.216543828,-0.214316736,-0.164213441,-0.188552874,-0.058217097
Venlafaxine,C17H27NO2,5.146680192,-0.254830219,-0.298826352,-0.138030898,0.479375379,-0.064990704,0.22874391,0.88094024,-0.127147853,-0.028565208,0.599067296,-0.312455071,-0.1521918,0.279430623,0.003439447,-0.290033124,0.035722181,0.115060473,-0.511659629,-0.156941511,-0.153512347,-0.323265858,-0.161541359,-0.148318385,-0.153303992,-0.18883485,-0.169140197,-0.010706749,-0.210935473,-0.210269192,-0.033036753,-0.021009456,0.067221834,0.101755771,0.182840721,0.392043923,0.101460479,0.076495182,-0.070884445,-0.352469918,-0.377096919,-0.070342651,-0.149301727,-0.399746409,0.448814967,-0.085902576,-0.115418991,0.654137671,-0.245329129,0.114372677,0.044518641,-0.177866122,-0.18524287,-0.815577546,0.481334213,0.64483894,-0.300174507,0.492706313,0.23080119,-0.414314142,-0.328403785,-0.296758151,-0.197025658,-0.141918404,-0.324987618,-0.238132769,-0.196394563,-0.644297926,0.382839241,-0.164368806,-0.119266301,-0.042381455,-0.397283354,-0.414886485,-0.351170472,0.034309657,-0.159633541,-0.196884987,-0.244731373,-0.047855052,-0.054714289,-0.054419684,-0.038957494,-0.000659609,-0.154886227
corticosterone,C21H30O4,5.21645634,0.240528678,-0.105347078,1.007505203,0.899414392,0.782471196,0.596442803,0.50983134,1.303183683,0.348285394,0.585444388,-0.300201104,-0.223854078,0.358070152,0.466605383,0.106448499,0.730367971,0.540339987,-0.511659629,0.715668804,0.434369834,0.249492105,0.330599899,0.353160316,0.546443139,0.8427135,1.100665685,1.136850547,1.236032967,1.329209224,0.375947478,0.618474557,1.039977754,1.665269066,2.108249218,2.313404479,2.453848147,2.732496893,-0.681057744,-0.18518404,-0.138587595,-0.201383723,-0.088095064,-0.109311956,0.265661716,0.044896037,0.293697602,0.245371516,-0.028637612,0.332641326,0.000872119,-0.103241096,0.043591995,-0.373810129,0.246205904,-0.178307052,-0.73955593,-0.112721288,-0.324151832,0.121008812,0.231531874,0.228743822,0.328388863,0.370701028,0.254275686,0.409284483,0.459381477,0.078982792,0.985965191,1.188253385,1.593466024,1.686701244,0.148094631,0.413185937,0.535055231,0.367329851,0.08168497,-0.40937881,-0.603960492,1.019402462,1.18935029,1.429424962,1.43688431,1.259330522,0.521797682
Hydrocortisone (cortisol),C21H30O5,5.235324317,0.355340982,-0.060525624,1.306340707,0.759401388,1.110263063,0.642405165,0.50983134,0.975904433,0.388254397,0.994131645,-0.312455071,-0.21029635,0.358070152,0.52636873,0.153530692,0.813063899,0.575779947,-0.511659629,0.86742712,0.528014783,0.569743868,0.460872585,0.442312085,0.683648459,1.077749833,1.182883333,1.212871693,1.296130698,1.399451586,0.444111516,0.643389519,1.082938584,1.747148815,2.084360775,2.300763949,2.437164547,2.696845863,-0.681057744,-0.18518404,-0.119954055,-0.142392725,-0.069262244,0.130496307,0.206580022,0.172282513,0.513223579,0.001430424,0.132537896,0.576588639,-0.018526335,-0.037692086,0.166810768,-0.240326449,0.104927091,-0.404213327,-0.983488375,-0.47364928,-0.480986381,0.233053151,0.339211808,0.340552753,0.441713563,0.421962971,0.419779488,0.572546225,0.590536685,0.078982792,0.985965191,1.886498895,2.136156874,2.299368342,0.260378334,0.613930767,0.847624462,0.395081534,0.1902783,-0.413426311,-0.6256008,1.132406198,1.320836791,1.614905543,1.676504382,1.408539879,0.618466812
norethisterone acetate,C22H28O3,5.236867404,0.197384548,-0.086671472,0.907893368,1.179440401,0.630567648,0.50451808,1.013029848,1.29106223,0.362560038,0.980508736,-0.251185239,-0.171559983,0.339922569,0.489016638,0.136184621,0.730367971,0.522620008,-0.511659629,0.677729225,0.444774829,-0.007941044,0.301650413,0.375448259,0.523575586,0.738252908,1.012357842,1.125990384,1.138952018,1.358476875,0.375947478,0.601864583,0.868134437,1.482014391,1.883697855,2.224920769,2.295353942,2.732496893,-0.681057744,-0.154870491,-0.091382625,-0.198681845,0.024901853,-0.199906189,0.366100596,-0.075666163,-0.364880328,0.380528067,-0.162055117,0.037336683,0.083315549,-0.148621179,-0.24333172,-0.31978102,0.306753966,0.111135364,0.093753666,-0.333935219,0.236833288,0.195705038,0.296139834,0.251105609,0.359295599,0.370701028,0.21487002,0.369876477,0.393803873,-0.282657567,0.985965191,1.023745281,1.332974416,1.387175107,0.148094631,0.403148696,0.435768534,0.280110277,0.08168497,-0.35069004,-0.569335999,0.918954696,1.047749444,1.250340263,1.246277435,0.999595714,0.521797682
Prednisone,C21H26O5,5.19634001,0.326404108,-0.060525624,1.306340707,0.759401388,1.110263063,0.458555718,0.50983134,0.975904433,0.396819184,0.367477851,-0.300201104,-0.22689765,0.152397538,0.489016638,0.153530692,0.813063899,0.456170083,-0.511659629,0.86742712,0.528014783,0.569743868,0.460872585,0.442312085,0.683648459,1.077749833,1.182883333,1.212871693,1.296130698,1.399451586,0.375947478,0.518814711,0.917232528,1.497610533,1.769033329,1.902587255,2.020074534,2.209615124,-0.681057744,-0.151502319,-0.116227346,-0.151398984,-0.022180196,0.261058584,-0.017930416,0.038071762,0.213869974,-0.153505134,0.069858532,0.332641326,-0.134917059,-0.11030022,-0.00041471,-0.013086375,0.027560123,-0.54540475,-0.921368933,-0.40379225,-0.541307362,0.307749377,0.414587762,0.351733646,0.452015809,0.473224914,0.431601188,0.583805655,0.623325487,0.078982792,0.382839241,1.886498895,2.136156874,2.299368342,0.260378334,0.613930767,0.847624462,0.216677859,0.1902783,-0.413426311,-0.6256008,1.132406198,1.320836791,1.608509661,1.66016665,1.386434789,0.618466812
Penicillin G,C16H18N2O4S,5.156062319,0.153561712,-0.127757805,0.11099869,-0.220689643,0.6145778,-0.04703026,-0.477695732,-0.435032777,0.017113653,0.694427656,0.067417883,-0.16049245,-0.077471855,0.070673212,0.074234367,0.449201818,0.022030579,-0.511659629,0.336273015,0.174244975,0.247028629,0.156902984,0.130280894,0.340635159,0.231619035,0.516006862,0.430939908,0.279092177,0.217038506,0.103291324,0.170005249,0.628781245,0.624226548,0.851717122,0.866063797,0.652019295,0.415179964,-0.070884445,-0.084138878,-0.024301878,-0.246865332,0.123774155,0.410272615,-0.177450989,0.000538247,0.263762242,-0.473265755,0.132537896,0.217087335,-0.188262808,-0.120384683,0.043591995,0.35876102,-0.164175409,-0.361855901,-0.512289677,-0.788005919,-0.245734557,0.295300006,0.393051775,0.239924715,0.348993354,0.370701028,0.246394553,0.403654768,0.426592675,0.078982792,-0.019244725,0.362057128,0.629647073,0.556670819,0.244337805,0.49850249,0.115844733,-0.195632857,0.009289417,-0.318310029,-0.433002056,0.341380041,0.410545635,0.380500299,0.162541202,0.109865841,0.231790293
Pilocarpine,C11H16N2O2,4.992471323,-0.75071147,-0.457569,-0.685895989,-0.500715651,-0.671805404,-0.506653877,-0.012237112,-0.416850597,-0.790831197,-0.105237077,-0.586331216,-0.381013051,-0.307341247,-0.691309457,-0.627042503,-0.609306052,-0.629178678,-0.511659629,-0.612216458,-0.668559568,-0.301094582,-0.711581589,-0.667627439,-0.690691495,-0.502216627,-0.449289217,-0.712997334,-0.654734101,-0.526359817,-0.673778714,-0.635578508,-0.592533759,-0.401219827,-0.361815777,-0.530714766,-0.464947757,-0.435691278,-0.477666644,-0.486074075,-0.460326735,-0.435546462,-0.7048699,-0.14928,-0.401961427,-0.431665866,-0.614341666,0.631062162,-0.511268718,-0.376089817,-0.498638072,-0.38258072,-0.570741604,-0.79809754,0.521699589,0.40057778,0.927063262,0.527634828,-0.806719676,-0.713099046,-0.672979574,-0.699270301,-0.660626706,-0.603275892,-0.671757487,-0.694139703,-0.655437791,-0.282657567,-0.220286708,-0.449516187,-0.421002414,-0.600589256,-0.774235785,-0.726040971,-0.759349115,-0.404166931,-0.750863893,-0.688656405,-0.645077078,-0.708299114,-0.670677971,-0.610861426,-0.68702087,-0.668233327,-0.638231876
progesterone,C21H30O2,5.19370657,0.010904079,-0.202460227,0.758475616,1.179440401,0.686532113,0.50451808,1.069639681,1.084997517,0.251217815,0.449215302,-0.336963003,-0.252352976,0.358070152,0.332137853,-0.04471012,0.548436931,0.469460068,-0.511659629,0.525970909,0.236674941,-0.370071885,0.099004013,0.152568836,0.386370266,0.63640383,0.84487745,0.894306892,1.023379458,1.165310382,0.307783439,0.543729672,0.987811033,1.669168102,2.060472332,2.288123419,2.487215348,2.851333659,-0.884448843,-0.262651996,-0.219332939,-0.275685361,-0.2199248,-0.604915702,0.283386224,-0.263333738,-0.793953828,0.640951666,-0.381432892,-0.251548294,-0.037924789,-0.263584057,-0.505611681,-0.636010215,0.476288542,0.358220353,-0.497138593,0.318063736,0.04380615,-0.103079866,0.005404012,0.005125961,0.112041707,0.165653255,-0.001861149,0.139058152,0.197071061,0.078982792,0.985965191,1.07492558,1.311266781,1.319100985,-0.060432246,0.212441108,0.273967991,0.315791012,-0.147567615,-0.565207613,-0.668881417,0.868730813,1.017406405,1.237548499,1.191818328,0.894596536,0.328459422
testosterone propionate,C22H32O3,5.236282376,0.226321422,-0.075466109,0.858087451,1.179440401,0.670542265,0.688367527,1.132539494,1.169847692,0.408238899,0.667181839,-0.116391611,-0.1355905,0.606087128,0.52636873,0.215480945,0.730367971,0.642229871,-0.511659629,0.677729225,0.444774829,0.006839807,0.301650413,0.375448259,0.523575586,0.816598352,0.847922548,1.086169784,1.185181041,1.276527453,0.495234545,0.737512707,1.039977754,1.665269066,1.926697052,2.294443684,2.462189947,2.74438057,-0.477666644,-0.08189343,-0.025544114,-0.223899371,0.109649541,-0.223887016,0.62015188,-0.029033614,-0.564449398,0.528870624,-0.166532214,0.07585468,0.243352795,-0.113325558,-0.319903387,-0.512061083,0.382775423,0.252326786,0.199811251,-0.124364126,0.369539445,0.133458183,0.242299867,0.239924715,0.348993354,0.370701028,0.171523786,0.319209039,0.361015071,0.078982792,1.388049157,1.089548523,1.159313343,1.264641688,0.148094631,0.388092834,0.410027538,0.462478478,0.08168497,-0.35069004,-0.549859721,0.931510666,1.05786379,1.250340263,1.213601971,0.938806716,0.521797682
aminophenazone,C13H17N3O,5.032135826,-0.585501581,-0.416109156,-0.237642732,-0.220689643,-0.384787647,-0.368766792,0.173317338,-0.764736318,-0.385431308,-0.297320087,-0.373724902,-0.297176486,-0.277095274,-0.459726489,-0.537834138,-0.328139899,-0.429828905,-0.511659629,-0.384578984,-0.470864675,-0.666920635,-0.451036217,-0.484866313,-0.44372192,-0.301129986,-0.099102942,-0.307551223,-0.446703494,-0.420996275,-0.424979974,-0.577443598,-0.531161145,-0.467503433,-0.404814974,-0.505433706,-0.524174539,-0.516500279,-0.681057744,-0.444533287,-0.43051307,-0.379707655,-0.568331959,-0.439714453,-0.112461126,-0.361148353,-0.444707956,0.634358663,-0.456648129,-0.322164621,-0.314352759,-0.33619219,-0.435200953,-0.718642969,0.500507767,0.750732507,0.896761095,0.13177832,-0.155253086,-0.476560997,-0.393011745,-0.47565244,-0.392768323,-0.346966176,-0.474729152,-0.423913371,-0.360338573,-0.644297926,-0.622370675,-0.109532771,0.143396071,0.080151964,-0.605810231,-0.52027752,-0.380588753,-0.349060018,-0.521611307,-0.599611375,-0.640749016,-0.286418496,-0.257001212,-0.182337326,-0.196888905,-0.238289326,-0.444893616
17a-Methyltestosterone,C20H30O2,5.157329673,-0.075232524,-0.255872459,0.758475616,1.039427397,1.03830875,0.458555718,1.214309252,0.588017915,0.145585449,0.885148376,-0.434994733,-0.272827913,0.303627401,0.220081579,-0.163654607,0.449201818,0.389720159,-0.511659629,0.488031331,0.127422501,-0.363913197,0.012155555,0.018841182,0.363502712,0.670353523,0.649991176,0.825525855,0.96790463,1.07750743,0.205537382,0.444069826,0.984742402,1.696461351,1.855031723,2.199639709,2.403797346,2.720613217,-1.087839943,-0.335629057,-0.285171451,-0.252269087,-0.309380692,-0.738142515,0.159314666,-0.258784221,-0.48462177,0.634358663,-0.376060375,-0.180931966,-0.139766673,-0.274676966,-0.399995589,-0.713875695,0.48368886,0.372339495,0.033149332,0.97006269,-0.227638263,-0.240022948,-0.134579903,-0.106682969,-0.001282993,0.063129369,-0.096434749,0.032093562,0.098704655,0.078982792,0.985965191,1.55382695,1.441512586,1.482478878,-0.140634891,0.232515591,0.299708986,0.288039329,-0.268226871,-0.714965164,-0.735966373,0.793394988,0.946605982,1.211964971,1.153696953,0.701176999,0.231790293
